repositoryUrl,ecosystem,registry_url,dependent_packages_count,dependent_repos_count,docker_dependents_count,docker_downloads_count,downloads,downloads_period,last_synced_at,status
https://github.com/NeuronRobotics/nrjavaserial,maven,https://repo.maven.apache.org/maven2/com/neuronrobotics/nrjavaserial/,19,83,2,18,null,null,2023-07-22T13:25:10.499Z,OK
https://github.com/neutralinojs/neutralinojs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/newbe36524/Newbe.Mahua.Framework,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/newpanjing/simpleui,pypi,https://pypi.org/project/django-simpleui/,1,279,9,242,7851,last-month,2023-08-01T10:23:23.833Z,OK
https://github.com/NewSpaceNYC/newspace.nyc,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nexB/scancode-toolkit,pypi,https://pypi.org/project/scancode-toolkit/,4,68,4,1474,10941,last-month,2023-08-02T14:11:28.915Z,OK
https://github.com/next-theme/hexo-theme-next,npm,https://www.npmjs.com/package/hexo-theme-next,2,463,1,207,19999,last-month,2023-08-01T15:25:13.155Z,OK
https://github.com/nextapps-de/flexsearch,npm,https://www.npmjs.com/package/flexsearch,188,3010,13,102092847,739917,last-month,2023-08-02T14:42:54.438Z,OK
https://github.com/nextauthjs/next-auth,npm,https://www.npmjs.com/package/next-auth,189,19023,112,20274,2310074,last-month,2023-08-02T08:27:18.314Z,OK
https://github.com/nextui-org/nextui,npm,https://www.npmjs.com/package/@nextui-org/react,50,1369,19,660,102310,last-month,2023-08-01T21:05:20.475Z,OK
https://github.com/nf-core/rnaseq,docker,https://hub.docker.com/r/nfcore/rnaseq,0,0,null,null,657851,total,2023-07-22T05:38:16.565Z,OK
https://github.com/nfstream/nfstream,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ng-alain/ng-alain,npm,https://www.npmjs.com/package/ng-alain,26,255,null,null,6154,last-month,2023-07-30T10:36:13.177Z,OK
https://github.com/ng-matero/ng-matero,npm,https://www.npmjs.com/package/ng-matero,1,30,null,null,4979,last-month,2023-07-27T18:12:33.2Z,OK
https://github.com/ng-web-apis/intersection-observer,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/NGcodeX/NGcodeX-UNESCO_Hackathon2023,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ngneat/falso,npm,https://www.npmjs.com/package/@ngneat/falso,76,311,4,2654,489622,last-month,2023-08-01T19:09:46.09Z,OK
https://github.com/ngrx/platform,npm,https://www.npmjs.com/package/@ngrx/store,771,27686,26,5689,2415904,last-month,2023-08-02T09:07:44.055Z,OK
https://github.com/ngxs/store,npm,https://www.npmjs.com/package/@ngxs/store,70,1978,null,null,459891,last-month,2023-08-02T00:27:21.66Z,OK
https://github.com/nh2/call-haskell-from-anything,hackage,https://hackage.haskell.org/package/call-haskell-from-anything,0,1,null,null,3420,total,2023-07-28T18:14:28.595Z,OK
https://github.com/niccokunzmann/open-web-calendar,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/NickeManarin/ScreenToGif,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nicklockwood/iCarousel,cocoapods,https://cocoapods.org/pods/iCarousel,25,250,null,null,null,null,2023-07-27T14:33:22.276Z,OK
https://github.com/nickvidal/mailsheet,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nicolasparada/go-passwordless-demo,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nightwatchjs/nightwatch,npm,https://www.npmjs.com/package/nightwatch,3053,36492,88,162535473,729184,last-month,2023-07-30T12:00:52.984Z,OK
https://github.com/niklasvh/html2canvas,npm,https://www.npmjs.com/package/html2canvas,2132,30559,221,57706488,5772601,last-month,2023-07-30T10:54:19.731Z,OK
https://github.com/NimbleEdge/EnvisEdge,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nindooAI/base-gcf-repository,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/NINTREA/fake-module,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Nitrux/maui-shell,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nix-community/home-manager,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nixcon/nixcon-video-infra,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/NixOS/nixpkgs,go,https://pkg.go.dev/github.com/nixos/nixpkgs,0,0,null,null,null,null,2023-08-01T11:22:50.1Z,OK
https://github.com/NLKNguyen/papercolor-theme,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nlpjoe/Coding4Interviews,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nmgray/learning-area,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/noble/noble,go,https://pkg.go.dev/github.com/noble/noble,0,0,null,null,null,null,2023-07-30T12:30:55.565Z,OK
https://github.com/noblox/noblox.js,npm,https://www.npmjs.com/package/noblox.js,19,223,null,null,11035,last-month,2023-08-01T04:29:09.552Z,OK
https://github.com/nobrainr/morphism,npm,https://www.npmjs.com/package/morphism,11,41,null,null,53172,last-month,2023-07-21T02:58:42.178Z,OK
https://github.com/nock/nock,npm,https://www.npmjs.com/package/nock,12278,130286,563,544201852,10980628,last-month,2023-07-30T08:45:49.157Z,OK
https://github.com/node-fetch/node-fetch,npm,https://www.npmjs.com/package/@blackglory/node-fetch,2,21,null,null,36,last-month,2023-08-01T22:25:30.484Z,OK
https://github.com/node-opcua/node-opcua,npm,https://www.npmjs.com/package/node-opcua,65,202,16,458,39326,last-month,2023-07-30T12:31:15.789Z,OK
https://github.com/nodeca/js-yaml,npm,https://www.npmjs.com/package/js-yaml,18486,869125,18765,7113435842,280093823,last-month,2023-07-31T16:50:53.473Z,OK
https://github.com/nodkz/mongodb-memory-server,npm,https://www.npmjs.com/package/mongodb-memory-server,728,15562,367,159404164,1872515,last-month,2023-07-31T13:42:18.887Z,OK
https://github.com/nolimits4web/swiper,npm,https://www.npmjs.com/package/swiper,2365,63933,192,1367461,7281400,last-month,2023-08-01T00:22:41.729Z,OK
https://github.com/nomacs/nomacs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nonebot/nonebot2,pypi,https://pypi.org/project/nonebot2/,277,453,10,74,13678,last-month,2023-08-01T11:59:18.744Z,OK
https://github.com/nonunicorn/nonunicorn,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/noppefoxwolf/Kitsunebi,cocoapods,https://cocoapods.org/pods/Kitsunebi,0,1,null,null,null,null,2023-07-30T14:00:37.027Z,OK
https://github.com/Nordix/hiredis-cluster,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/norihiro/obs-face-tracker,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/northle/app-template,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nortikin/sverchok,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/notus-sh/cocooned,rubygems,https://rubygems.org/gems/cocooned,1,2,null,null,8536,total,2023-07-15T02:30:53.16Z,OK
https://github.com/nova-video-player/aos-AVP,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/novacodecollective/shake-detector,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/novalagung/dasarpemrogramangolang,go,https://pkg.go.dev/github.com/novalagung/dasarpemrogramangolang,0,0,null,null,null,null,2023-07-30T18:30:51.962Z,OK
https://github.com/nowdream/Genomic-Analysis,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/NoxQ/auto-text-size,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/noxworld-dev/opennox,go,https://pkg.go.dev/github.com/noxworld-dev/opennox,0,0,null,null,null,null,2023-07-30T12:19:47.523Z,OK
https://github.com/npms-io/npms-analyzer,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nrepl/nrepl,clojars,https://clojars.org/nrepl/,193,203,null,null,16865019,total,2023-07-30T19:30:48.811Z,OK
https://github.com/nsfw-filter/nsfw-filter,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nteract/nteract,npm,https://www.npmjs.com/package/@nteract/transform-vdom,10,280,3488,393855005,65195,last-month,2023-07-30T09:25:52.94Z,OK
https://github.com/NTMC-Community/MatchZoo,pypi,https://pypi.org/project/matchzoo/,0,3,null,null,96,last-month,2023-08-02T14:43:11.207Z,OK
https://github.com/nuke-build/nuke,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/numldesign/nextjs-numl-template,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/numpy/numpy,pypi,https://pypi.org/project/numpy/,14154,487463,17411,2730111569,163596149,last-month,2023-08-01T07:10:25.706Z,OK
https://github.com/nunomaduro/phpinsights,packagist,https://packagist.org/packages/nunomaduro/phpinsights#,339,728,12,17123,4202580,total,2023-08-01T04:20:34.503Z,OK
https://github.com/nusmodifications/nusmods,npm,https://www.npmjs.com/package/nusmoderator,1,7,null,null,312,last-month,2023-08-01T20:55:13.27Z,OK
https://github.com/nuxodin/ie11CustomProperties,npm,https://www.npmjs.com/package/ie11-custom-properties,12,26,null,null,18399,last-month,2023-07-30T19:30:49.417Z,OK
https://github.com/nuxsmin/sysPass,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nvh95/jest-preview,npm,https://www.npmjs.com/package/jest-preview,18,78,null,null,326115,last-month,2023-07-27T14:42:20.312Z,OK
https://github.com/nvim-treesitter/nvim-treesitter,alpine,https://pkgs.alpinelinux.org/package/edge/testing/x86_64/nvim-treesitter-doc,0,0,null,null,null,null,2023-08-02T08:11:20.097Z,OK
https://github.com/nvimdev/lspsaga.nvim,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nvlinh99/chat-hq,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nVuln/homebridge-lg-thinq,npm,https://www.npmjs.com/package/homebridge-lg-thinq,3,1,null,null,1177,last-month,2023-07-27T02:38:34.03Z,OK
https://github.com/nwtime/linuxptp,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/nzbin/three-dots,npm,https://www.npmjs.com/package/three-dots,12,70,null,null,13800,last-month,2023-07-27T13:46:02.167Z,OK
https://github.com/oalt/fmc4se,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/oatpp/oatpp,vcpkg,null,12,113,null,null,null,null,2023-08-01T23:55:52.012Z,OK
https://github.com/obiba/opal,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/oblac/jodd,maven,https://repo.maven.apache.org/maven2/org/jodd/jodd-core/,127,965,9,6543,null,null,2023-07-30T09:29:42.024Z,OK
https://github.com/obsproject/obs-studio,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/oc-shopaholic/oc-shopaholic-plugin,packagist,https://packagist.org/packages/lovata/oc-shopaholic-plugin#,1,0,null,null,4641,total,2023-07-30T20:30:55.41Z,OK
https://github.com/oct16/TimeCat,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/octabytes/FireO,pypi,https://pypi.org/project/fireo/,2,14,null,null,27389,last-month,2023-07-22T18:54:57.296Z,OK
https://github.com/octobox/octobox,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OctoLinker/OctoLinker,go,https://pkg.go.dev/github.com/OctoLinker/OctoLinker,0,0,null,null,null,null,2023-07-30T21:00:53.917Z,OK
https://github.com/octree-gva/caroster,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Octrix11/ubiquitous-chainsaw,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ocw-central/ocw-central-frontend,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/odroe/prisma-dart,pub,https://pub.dev/packages/orm,1,6,null,null,null,null,2023-07-30T10:28:00.044Z,OK
https://github.com/OfflineIMAP/offlineimap,conda,https://anaconda.org/conda-forge/offlineimap,0,0,null,null,null,null,2023-07-19T17:01:07.774Z,OK
https://github.com/oguzhaninan/Stacer,go,https://pkg.go.dev/github.com/oguzhaninan/Stacer,0,0,null,null,null,null,2023-07-17T06:30:57.604Z,OK
https://github.com/OhArthit/assets,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ohioh/ohioh.de,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ohmyform/ohmyform,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ohmyzh/html5-boilerplate,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/oilshell/oil,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ojack/PIXELSYNTH,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/okfe/okfe.github.io,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/okikio/bundlejs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/okkur/syna,go,https://pkg.go.dev/github.com/okkur/syna,0,3,null,null,null,null,2023-07-27T22:25:49.615Z,OK
https://github.com/okonet/lint-staged,npm,https://www.npmjs.com/package/lint-staged,73072,305144,905,652679838,31950646,last-month,2023-08-01T16:59:38.457Z,OK
https://github.com/OlehKulykov/LzmaSDKObjC,cocoapods,https://cocoapods.org/pods/LzmaSDKObjC,0,2,null,null,null,null,2023-07-27T20:01:48.066Z,OK
https://github.com/olid/ZMachine,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/olistic/warriorjs,npm,https://www.npmjs.com/package/@warriorjs/core,2,5,null,null,54,last-month,2023-07-28T17:59:56.112Z,OK
https://github.com/olivia-ai/olivia,go,https://pkg.go.dev/github.com/olivia-ai/olivia,0,1,null,null,null,null,2023-07-30T21:01:07.213Z,OK
https://github.com/OlivierBinette/StringCompare,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/olton/Metro-UI-CSS,npm,https://www.npmjs.com/package/metro4,8,64,null,null,2072,last-month,2023-08-01T20:53:17.69Z,OK
https://github.com/om-network/templates,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ome/bioformats,go,https://pkg.go.dev/github.com/ome/bioformats,0,0,null,null,null,null,2023-08-01T10:00:32.121Z,OK
https://github.com/omgovich/react-colorful,npm,https://www.npmjs.com/package/react-colorful,192,24102,114,25840475,11666232,last-month,2023-08-01T08:14:45.833Z,OK
https://github.com/omigroup/omigroup,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OmkarPathak/pygorithm,pypi,https://pypi.org/project/pygorithm/,0,6,null,null,126,last-month,2023-07-26T19:28:30.4Z,OK
https://github.com/omnivore-app/omnivore,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ondrejtomcik/at11,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/one-dark/jetbrains-one-dark-theme,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/One-Language/One,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ONEARMY/community-platform,go,https://pkg.go.dev/github.com/onearmy/community-platform,0,0,null,null,null,null,2023-08-01T00:11:56.72Z,OK
https://github.com/onehilltech/blueprint,npm,https://www.npmjs.com/package/@onehilltech/blueprint-gatekeeper,4,4,null,null,779,last-month,2023-07-18T06:38:18.933Z,OK
https://github.com/OneLiteFeatherNET/SolarSystem,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/onestlatech/onestlatech.github.io,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/onevcat/Kingfisher,cocoapods,https://cocoapods.org/pods/Kingfisher,542,7797,null,null,null,null,2023-07-29T12:01:23.79Z,OK
https://github.com/ongr-io/ElasticsearchDSL,packagist,https://packagist.org/packages/ongr/elasticsearch-dsl#,63,167,null,null,9596392,total,2023-07-31T01:01:36.248Z,OK
https://github.com/ooni/probe,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/oozcitak/xmlbuilder-js,npm,https://www.npmjs.com/package/xmlbuilder,1426,1052988,5182,1984996529,97254128,last-month,2023-07-31T02:01:13.905Z,OK
https://github.com/opal/opal,rubygems,https://rubygems.org/gems/opal,159,1133,4,864,658812,total,2023-08-01T06:03:02.074Z,OK
https://github.com/open-app/core,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Open-Bootcamp/HTML-CSS,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/open-contracting/standard,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Open-Data-Product-Initiative/open-data-product-spec-1.0,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Open-MBEE/mdk,maven,https://repo.maven.apache.org/maven2/org/openmbee/mdk/magic/mdk/,0,0,null,null,null,null,2023-07-12T12:31:08.491Z,OK
https://github.com/open-rpc/spec,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Open-Science-Community-Saudi-Arabia/OSCSA_Website,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Open-Source-Collective/docs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/open-tdp/tdp-cloud,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/open5gs/open5gs,go,https://pkg.go.dev/github.com/open5gs/open5gs,0,0,null,null,null,null,2023-08-01T15:21:12.929Z,OK
https://github.com/openaddresses/openaddresses,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openandroidinstaller-dev/openandroidinstaller,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenAPITools/openapi-generator,maven,https://repo.maven.apache.org/maven2/org/openapitools/openapi-generator/,58,347,137,532511,null,null,2023-07-31T15:36:01.448Z,OK
https://github.com/OpenArchive/Save-app-android,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openbenches/openbenches.org,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenBeta/open-tacos,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openboxes/openboxes,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openclassify/openclassify,packagist,https://packagist.org/packages/openclassify/openclassify#,0,0,null,null,2064,total,2023-08-01T20:44:56.373Z,OK
https://github.com/openclimatefix/skillful_nowcasting,pypi,https://pypi.org/project/dgmr/,0,1,null,null,235,last-month,2023-07-31T22:11:12.277Z,OK
https://github.com/opencollective/opencollective,npm,https://www.npmjs.com/package/babel-preset-opencollective,1,1,null,null,12,last-month,2023-07-22T21:32:37.678Z,OK
https://github.com/OpenCOVID19CoughCheck/CoughCheckApp,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenCyphal/libcanard,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenDataScotland/the_od_bods,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opendevshop/devshop,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenDevUFCG/Tamburetei,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opendexnetwork/opendex.network,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opendreamnet/dreamtime,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openedtech/edubot,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openemr/openemr,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenEugene/openboard,go,https://pkg.go.dev/github.com/OpenEugene/openboard/back/internal,0,1,null,null,null,null,2023-07-27T22:26:26.152Z,OK
https://github.com/openfl/openfl,npm,https://www.npmjs.com/package/openfl,6,25,null,null,1654,last-month,2023-07-31T04:30:48.624Z,OK
https://github.com/openfoodfacts/openfoodfacts-androidapp,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openfoodfoundation/openfoodnetwork,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenFramework/template,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opengoofy/hippo4j,maven,https://repo.maven.apache.org/maven2/cn/hippo4j/hippo4j-spring-boot-starter/,1,21,null,null,null,null,2023-08-01T14:49:36.582Z,OK
https://github.com/OpenHD/OpenHD,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenHospitalityNetwork/fedi-trustroots,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenHV/OpenHV,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openinput-fw/openinput,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openintents/filemanager,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenIPC/firmware,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenKitten/Meow,cocoapods,https://cocoapods.org/pods/Meow,0,0,null,null,null,null,2023-07-19T18:30:29.811Z,OK
https://github.com/openknowledgebe/W4P,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openlayers/openlayers,npm,https://www.npmjs.com/package/ol,998,29309,103,816663,780559,last-month,2023-08-01T19:04:42.49Z,OK
https://github.com/OpenMaine/maineballot,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenMined/PySyft,pypi,https://pypi.org/project/syft/,0,56,2,230,4650,last-month,2023-08-02T10:46:48.762Z,OK
https://github.com/openml/OpenML,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenMR/projects,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenMS/OpenMS,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openmultiplayer/open.mp,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenPatterson/bpcs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenPHL/charter,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openprivacytech/openprivacytech.org,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenProducer/community,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openresearchcalendar/openresearchcalendar.github.io,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openrocket/openrocket,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openscad/openscad,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openseadragon/openseadragon,npm,https://www.npmjs.com/package/openseadragon,110,790,5,3322,85550,last-month,2023-08-02T11:24:05.448Z,OK
https://github.com/OpenShopChannel/Website,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenSID/OpenSID,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenSourceCommunityBrasil/REST-DataWare,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opensourcedesign/jobs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opensourcediversity/opensourcediversity.org,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opensourcewebsite-org/opensourcewebsite-org,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openstf/stf,npm,https://www.npmjs.com/package/stf-wiki,6,30,null,null,423,last-month,2023-07-28T20:57:32.469Z,OK
https://github.com/opensuspect/opensuspect-legacy,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenTechFund/secure-email,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openwebdocs/project,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openwebf/webf,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openworm/OpenWorm,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/openwpm/OpenWPM,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenXRay/xray-16,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OpenZWave/open-zwave,alpine,https://pkgs.alpinelinux.org/package/v3.18/community/x86_64/openzwave,0,0,null,null,null,null,2023-07-19T19:31:54.141Z,OK
https://github.com/Operaconga14/desktop,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opgginc/styleguide,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/oppia/oppia,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/opprGroup/medium-story-data,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Opticlu/github-slideshow,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/optics-dev/Monocle,maven,https://repo.maven.apache.org/maven2/com/github/julien-truffaut/monocle-core_2.12/,120,3,null,null,null,null,2023-08-01T10:14:54.368Z,OK
https://github.com/orbitdb/orbitdb,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/orca-zhang/ecache,go,https://pkg.go.dev/github.com/orca-zhang/ecache,3,5,null,null,null,null,2023-07-17T06:31:30.088Z,OK
https://github.com/orcasound/orcadata,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OrchardCoreContrib/OrchardCoreContrib.PoExtractor,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/orchidhq/Orchid,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/orchidsoftware/platform,packagist,https://packagist.org/packages/orchid/platform#,39,186,1,4,929476,total,2023-07-30T22:27:55.294Z,OK
https://github.com/Organizr/Config-Collections-for-Nginx,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OrgOwl/.github,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/orhun/git-cliff,cargo,https://crates.io/crates/git-cliff-core/,3,6,null,null,46499,total,2023-07-27T20:51:26.689Z,OK
https://github.com/Origami-Lab/Cobalt-Back-End,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OrkoHunter/pep8speaks,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/os-js/OS.js,npm,https://www.npmjs.com/package/osjs-scheme-loader,2,3,null,null,26,last-month,2023-07-31T09:30:52.164Z,OK
https://github.com/OSEQorg/WOM.fm,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OSGeo/gdal,conda,https://anaconda.org/anaconda/gdal,4,811,null,null,null,null,2023-07-30T10:07:03.706Z,OK
https://github.com/oskardudycz/EventSourcing.NetCore,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OSRS/ArcGisServer,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/osscameroon/osscameroon-website,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ossia/score,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/otobus/event_bus,hex,https://hex.pm/packages/event_bus/,10,20,null,null,390069,total,2023-07-22T21:19:05.959Z,OK
https://github.com/oTree-org/oTree,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/otsoft/myaac,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/otterkit/otterkit,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/OurFreeLight/DocktopBash,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/outboxcraft/beauter,npm,https://www.npmjs.com/package/@outboxcraft/beauter,2,4,null,null,20,last-month,2023-07-17T06:31:21.137Z,OK
https://github.com/OverMind79/aion-emu-backup,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/override-sh/aetheria,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/overte-org/overte,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/owap/fromgit,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/owncast/owncast,go,https://pkg.go.dev/github.com/owncast/owncast,1,1,1,1854237,null,null,2023-08-01T22:18:40.107Z,OK
https://github.com/oxen-io/lokinet,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/package-wizard/package-wizard,packagist,https://packagist.org/packages/andrey-helldar/package-wizard#,0,0,null,null,1790,total,2023-07-31T11:01:30.948Z,OK
https://github.com/packem/packem,npm,https://www.npmjs.com/package/packem,5,1,null,null,24,last-month,2023-07-31T13:52:34.87Z,OK
https://github.com/pacstall/pacstall,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/pact-foundation/pact-ruby,rubygems,https://rubygems.org/gems/pact,13,579,66,424115277,15047742,total,2023-07-31T11:30:59.406Z,OK
https://github.com/pahen/madge,npm,https://www.npmjs.com/package/madge,792,9353,21,359920,2053104,last-month,2023-08-02T11:46:59.836Z,OK
https://github.com/paillave/Etl.Net,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Palakis/obs-studio,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Palem1988/coinbasepro-python,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/PalisadoesFoundation/talawa,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/panda3d/panda3d,pypi,https://pypi.org/project/panda3d/,8,191,null,null,21331,last-month,2023-08-02T07:29:00.286Z,OK
https://github.com/PandasWS/Pandas,null,null,null,null,null,null,null,null,null,No lookups
