repositoryUrl,ecosystem,registry_url,dependent_packages_count,dependent_repos_count,docker_dependents_count,docker_downloads_count,downloads,downloads_period,last_synced_at,status
https://github.com/jpbruyere/vkvg,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/JPeer264/node-semantic-git-commit-cli,npm,https://www.npmjs.com/package/semantic-git-commit-cli,17,54,null,null,1439,last-month,2023-07-04T11:24:39.729Z,OK
https://github.com/JPressProjects/jpress,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/jqhph/dcat-admin,packagist,https://packagist.org/packages/dcat/laravel-admin#,143,256,3,57,255936,total,2023-07-25T11:11:45.098Z,OK
https://github.com/jreleaser/jreleaser,maven,https://repo.maven.apache.org/maven2/org/jreleaser/jreleaser-maven-plugin/,0,1,null,null,null,null,2023-07-15T07:48:25.194Z,OK
https://github.com/jrnl-org/jrnl,pypi,https://pypi.org/project/jrnl/,0,16,null,null,1120,last-month,2023-07-22T04:12:09.042Z,OK
https://github.com/jrottenberg/ffmpeg,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/js-org/js.org,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/js-sdsl/js-sdsl,npm,https://www.npmjs.com/package/js-sdsl,186,435586,3156,4050264710,35242218,last-month,2023-07-21T13:31:12.31Z,OK
https://github.com/jsayol/FireSQL,npm,https://www.npmjs.com/package/firesql,6,125,null,null,1857,last-month,2023-07-01T02:54:05.122Z,OK
https://github.com/jscad/OpenJSCAD.org,npm,https://www.npmjs.com/package/@jscad/stl-serializer,11,71,null,null,2362,last-month,2023-07-25T07:35:49.512Z,OK
https://github.com/jschr/bootstrap-modal,bower,null,0,70,null,null,null,null,2023-07-20T22:22:17.809Z,OK
https://github.com/JSConfCL/code_of_conduct,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/JsDaddy/ngx-mask,npm,https://www.npmjs.com/package/ngx-mask,150,3235,9,91,944703,last-month,2023-07-24T14:52:22.778Z,OK
https://github.com/jsdecena/laracom,packagist,https://packagist.org/packages/jsdecena/laracom#,0,0,null,null,4282,total,2023-07-22T18:50:41.512Z,OK
https://github.com/jsdelivr/jsdelivr,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/json-schema-org/json-schema-spec,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/JsonlangJs/jsonlang,npm,https://www.npmjs.com/package/@jsonlang/math,0,0,null,null,54248,last-month,2023-07-21T15:30:22.21Z,OK
https://github.com/jsoxford/jsoxford,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/jspm/jspm-cli,maven,https://repo.maven.apache.org/maven2/org/webjars/npm/jspm/,0,0,null,null,null,null,2023-07-10T15:01:53.099Z,OK
https://github.com/jspsych/jsPsych,npm,https://www.npmjs.com/package/jspsych,42,51,1,22,17235,last-month,2023-07-25T12:42:56.076Z,OK
https://github.com/jsx-eslint/eslint-plugin-react,npm,https://www.npmjs.com/package/eslint-plugin-react,105111,2003502,4071,1586919465,63051214,last-month,2023-07-24T18:18:26.62Z,OK
https://github.com/Juanpe/SkeletonView,cocoapods,https://cocoapods.org/pods/SkeletonView,28,418,null,null,null,null,2023-07-19T04:30:48.453Z,OK
https://github.com/juicycleff/ultimate-backend,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/JuliaDataScience/JuliaDataScience,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/JuliaLang/julia,julia,https://juliahub.com/ui/Packages/julia/THl1k/,9081,11411,null,null,null,last-month,2023-07-25T15:27:26.176Z,OK
https://github.com/juliandavidmr/sails-inverse-model,npm,https://www.npmjs.com/package/sails-inverse-model,0,3,null,null,231,last-month,2023-07-04T09:44:48.779Z,OK
https://github.com/JuliaPlots/Plots.jl,julia,https://juliahub.com/ui/Packages/Plots/ld3vC/,317,172,null,null,null,last-month,2023-07-25T15:14:10.84Z,OK
https://github.com/JuliaReinforcementLearning/ReinforcementLearning.jl,julia,https://juliahub.com/ui/Packages/ReinforcementLearningBase/BbO1k/,13,20,null,null,null,last-month,2023-07-25T15:13:51.371Z,OK
https://github.com/julienrf/play-json-derived-codecs,maven,https://repo.maven.apache.org/maven2/org/julienrf/play-json-derived-codecs_2.13/,5,3,2,15927,null,null,2023-07-07T01:44:13.387Z,OK
https://github.com/jump-dev/JuMP.jl,julia,https://juliahub.com/ui/Packages/JuMP/DmXqY/,233,220,null,null,null,last-month,2023-07-25T15:14:01.063Z,OK
https://github.com/junina-de/next.js,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/juniper-garden/express-js-mod,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/jupyter/jupyter,conda,https://anaconda.org/conda-forge/jupyter,104,3807,null,null,null,null,2023-07-17T17:33:38.278Z,OK
https://github.com/jurabek/IdentityServer4.PhoneNumberAuth,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Just-Moh-it/Pckd,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/just-the-docs/just-the-docs,rubygems,https://rubygems.org/gems/just-the-docs,1,1865,53,16311997,563171,total,2023-07-25T00:24:04.946Z,OK
https://github.com/JustFly1984/react-google-maps-api,npm,https://www.npmjs.com/package/@react-google-maps/api,178,6183,26,893,1782576,last-month,2023-07-26T07:48:42.787Z,OK
https://github.com/jwenjian/visitor-badge,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/JWock82/PyNite,pypi,https://pypi.org/project/pynitefea/,0,1,null,null,535,last-month,2023-07-25T17:23:52.837Z,OK
https://github.com/jxnu-liguobin/cs-summary-reflection,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/jxom/bumbag-ui,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/jxtech/teambition-api,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/k3nsei/ng-in-viewport,npm,https://www.npmjs.com/package/ng-in-viewport,10,157,null,null,90310,last-month,2023-07-22T18:48:16.181Z,OK
https://github.com/kadalu/kadalu,pypi,https://pypi.org/project/kadalu-quotad/,0,1,null,null,109,last-month,2023-07-25T11:01:15.967Z,OK
https://github.com/KadoBOT/nvim-spotify,go,https://pkg.go.dev/github.com/kadobot/nvim-spotify,0,0,null,null,null,null,2023-07-17T17:37:46.246Z,OK
https://github.com/kaelzhang/node-ignore,npm,https://www.npmjs.com/package/ignore,2027,5500,12901,6339705687,221259258,last-month,2023-07-25T16:13:08.567Z,OK
https://github.com/Kaetram/Kaetram-Open,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/KairosResearchLab/Kairos,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Kaiyiwing/qwerty-learner,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Kaiyuan/sponsor-page,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/KaliedaRik/Scrawl-canvas,npm,https://www.npmjs.com/package/scrawl-canvas,0,1,null,null,3759,last-month,2023-07-21T04:30:17.199Z,OK
https://github.com/KalinaES/KalinaES,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kalm/kalm.js,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kanryu/quickviewer,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kapwa/PrivacyPolicy,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Karat-Card/karat-dashboard,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Kareadita/Kavita,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/karolkozer/planby,npm,https://www.npmjs.com/package/planby,2,4,null,null,7515,last-month,2023-07-22T18:50:04.175Z,OK
https://github.com/kartik-v/bootstrap-fileinput,packagist,https://packagist.org/packages/kartik-v/bootstrap-fileinput#,30,1798,7,110081,5090386,total,2023-07-15T16:17:04.605Z,OK
https://github.com/kataras/iris,go,https://pkg.go.dev/github.com/kataras/iris/v12,821,4148,28,23431,null,null,2023-07-25T15:52:54.615Z,OK
https://github.com/kataw/kataw,npm,https://www.npmjs.com/package/kataw,1,1,null,null,106,last-month,2023-07-17T04:30:50.553Z,OK
https://github.com/KaTeX/KaTeX,npm,https://www.npmjs.com/package/katex,1014,23138,215,587410444,2583415,last-month,2023-07-24T12:56:11.865Z,OK
https://github.com/katharostech/arsenal,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/katzenpost/docs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kblok/WhatsAppBot,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kchungradio/kchungradio.org,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kdr-aus/ogma,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/keepassxreboot/keepassxc,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/keeweb/keeweb,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kefranabg/readme-md-generator,npm,https://www.npmjs.com/package/readme-md-generator,111,295,null,null,22411,last-month,2023-07-25T16:14:54.592Z,OK
https://github.com/KeithPrinkey-ops/KeithPrinkey-ops.github.io,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Keldos-Li/typora-latex-theme,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kenangundogan/fontisto,npm,https://www.npmjs.com/package/fontisto,15,103,null,null,1533,last-month,2023-07-15T06:09:52.746Z,OK
https://github.com/kenchris/urlpattern-polyfill,npm,https://www.npmjs.com/package/urlpattern-polyfill,70,2329,44,115677263,10332906,last-month,2023-07-17T04:30:50.414Z,OK
https://github.com/kendraio/kendraio-app,npm,https://www.npmjs.com/package/@kendraio/ngx-image-tagger,1,1,null,null,31,last-month,2023-07-17T20:41:41.859Z,OK
https://github.com/Kenshin/simpread,npm,https://www.npmjs.com/package/simpread_project_workflow,0,0,null,null,8,last-month,2023-07-19T10:07:38.386Z,OK
https://github.com/kepi/chromeEyeDropper,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Keplerjs/Kepler,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/KerygmaDigital/volunteer-handbook,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/keshavbhatt/whatsie,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kezhenxu94/mini-github,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Khanmanan/automod-bot,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/khaosdoctor/gotql,npm,https://www.npmjs.com/package/gotql,4,5,null,null,12702,last-month,2023-07-19T12:58:37.717Z,OK
https://github.com/khromkov/Babylon.js,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/KID-joker/stokado,npm,https://www.npmjs.com/package/stokado,0,0,null,null,76,last-month,2023-07-25T14:56:54.982Z,OK
https://github.com/kiganix/brand-assets,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kigster/cmake-project-template,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/KinectToVR/KinectToVR,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kirillmurashov/vue-drag-resize,npm,https://www.npmjs.com/package/vue-drag-resize,123,321,null,null,24939,last-month,2023-07-25T16:34:34.277Z,OK
https://github.com/kitspace/awesome-electronics,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kivikakk/comrak,cargo,https://crates.io/crates/comrak/,86,316,4,332,831092,total,2023-07-22T18:41:38.972Z,OK
https://github.com/kivy/kivy,pypi,https://pypi.org/project/kivy/,32,709,null,null,88569,last-month,2023-07-23T17:29:15.911Z,OK
https://github.com/kivymd/KivyMD,pypi,https://pypi.org/project/kivymd/,8,297,null,null,14805,last-month,2023-07-25T16:13:28.376Z,OK
https://github.com/kklldog/AServer,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/klimadashboard/data,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/klis87/redux-requests,npm,https://www.npmjs.com/package/@redux-requests/core,8,17,null,null,6522,last-month,2023-07-25T20:32:18.616Z,OK
https://github.com/kmikiy/SpotMenu,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/koajs/koa,npm,https://www.npmjs.com/package/koa,9708,109950,565,73906730,6594529,last-month,2023-07-25T09:42:16.432Z,OK
https://github.com/koalazak/dorita980,npm,https://www.npmjs.com/package/dorita980,17,22,null,null,2062,last-month,2023-07-22T18:43:28.426Z,OK
https://github.com/kobaltedev/kobalte,npm,https://www.npmjs.com/package/@kobalte/core,5,4,null,null,5004,last-month,2023-07-22T18:41:45.349Z,OK
https://github.com/kobkob/cursos,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kobra-dev/Kobra,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/koddr/goodshare.js,npm,https://www.npmjs.com/package/goodshare.js,1,8,null,null,608,last-month,2023-07-19T16:10:27.033Z,OK
https://github.com/KodepandaID/go-onesignal-sdk,go,https://pkg.go.dev/github.com/KodepandaID/go-onesignal-sdk,0,0,null,null,null,null,2023-07-10T17:43:08.218Z,OK
https://github.com/kodingdotninja/chakra-icons,npm,https://www.npmjs.com/package/create-chakra-icons,5,15,null,null,3618,last-month,2023-07-26T04:12:39.745Z,OK
https://github.com/koel/koel,go,https://pkg.go.dev/github.com/koel/koel,0,0,null,null,null,null,2023-07-15T16:32:06.452Z,OK
https://github.com/kohesive/injekt,maven,https://repo.maven.apache.org/maven2/uy/kohesive/injekt/injekt-core/,13,82,null,null,null,null,2023-06-27T08:08:30.676Z,OK
https://github.com/KoiRealm/FishAxiom,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kokonutkrew/kk-discord-bot-minecraft,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/komapper/komapper,maven,https://repo.maven.apache.org/maven2/org/komapper/komapper-starter-jdbc/,1,5,null,null,null,null,2023-07-22T18:35:23.532Z,OK
https://github.com/Konfigure-org/konfigure,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/konstaui/konsta,npm,https://www.npmjs.com/package/konsta,5,33,2,34,4542,last-month,2023-07-20T14:11:56.737Z,OK
https://github.com/konstruktoid/hardening,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/konvajs/konva,npm,https://www.npmjs.com/package/konva,451,5647,53,6486143,1142672,last-month,2023-07-25T14:38:35.576Z,OK
https://github.com/koolamusic/chakra-ui-autocomplete,npm,https://www.npmjs.com/package/chakra-ui-autocomplete,2,72,1,5,14872,last-month,2023-07-22T18:29:54.094Z,OK
https://github.com/korlibs/korge,maven,https://repo.maven.apache.org/maven2/com/soywiz/korge-common/,13,1,null,null,null,null,2023-07-17T04:31:34.499Z,OK
https://github.com/kornia/kornia,pypi,https://pypi.org/project/kornia/,40,1134,142,8331,2260264,last-month,2023-07-26T03:01:29.282Z,OK
https://github.com/KotlinBy/awesome-kotlin,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kovacsv/Online3DViewer,npm,https://www.npmjs.com/package/online-3d-viewer,1,1,null,null,2155,last-month,2023-07-22T18:41:44.838Z,OK
https://github.com/Kovah/LinkAce,go,https://pkg.go.dev/github.com/kovah/linkace,0,0,null,null,null,null,2023-07-17T04:31:24.349Z,OK
https://github.com/kovshenin/sail,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/koyuspace/fossil,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kr1sp1n/awesome-gemini,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kriasoft/react-starter-kit,npm,https://www.npmjs.com/package/generator-react-fullstack,2,1,null,null,89,last-month,2023-07-19T12:00:44.794Z,OK
https://github.com/KronicDeth/intellij-elixir,go,https://pkg.go.dev/github.com/kronicdeth/intellij-elixir,0,0,null,null,null,null,2023-07-17T14:50:42.191Z,OK
https://github.com/KRTirtho/spotube,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/krzysztofzablocki/Sourcery,homebrew,https://formulae.brew.sh/formula/sourcery,0,1,null,null,3240,last-month,2023-07-25T15:10:48.397Z,OK
https://github.com/krzyzanowskim/CryptoSwift,cocoapods,https://cocoapods.org/pods/CryptoSwift,481,1774,null,null,null,null,2023-07-16T16:06:38.187Z,OK
https://github.com/KSDaemon/wampy.js,npm,https://www.npmjs.com/package/wampy,8,28,null,null,17406,last-month,2023-07-18T22:42:38.841Z,OK
https://github.com/ksnip/ksnip,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ksundong/backend-interview-question,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kthull/session-recording,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kube-hetzner/terraform-hcloud-kube-hetzner,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kubecub/CUB-learning,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/kucherenko/jscpd,npm,https://www.npmjs.com/package/jscpd,262,1808,19,750731,224422,last-month,2023-07-25T11:13:11.465Z,OK
https://github.com/kuldeepkeshwar/filbert-js,npm,https://www.npmjs.com/package/@filbert-js/core,4,199,null,null,2102,last-month,2023-07-17T04:31:35.745Z,OK
https://github.com/KumbiaPHP/KumbiaPHP,packagist,https://packagist.org/packages/kumbia/framework#,0,1,null,null,862,total,2023-07-20T11:55:42.872Z,OK
https://github.com/kurd-cc/kurdish-numbers-to-words,npm,https://www.npmjs.com/package/kurdish-numbers-to-words,3,1,null,null,48,last-month,2023-07-24T03:37:29.46Z,OK
https://github.com/Kurozora/laravel-cooldown,packagist,https://packagist.org/packages/kurozora/laravel-cooldown#,0,2,null,null,195,total,2023-07-15T07:06:13.872Z,OK
https://github.com/kwhitley/itty-router,npm,https://www.npmjs.com/package/itty-router,63,476,1,139,132743,last-month,2023-07-25T15:41:06.782Z,OK
https://github.com/KwickerHub/frontend,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/KyleRoss/node-lambda-log,npm,https://www.npmjs.com/package/lambda-log,45,178,null,null,295563,last-month,2023-07-19T07:01:08.452Z,OK
https://github.com/Kyomotoi/ATRI,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/KZTN/COVID-RN,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/La-MYNE/Website,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lacomarcaDO/app-community,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lacymorrow/crossover,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/laike9m/Cyberbrain,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lairdubois/lairdubois-opencutlist-sketchup-extension,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lakinduakash/linux-wifi-hotspot,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lamdu/lamdu,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lance-gg/lance,npm,https://www.npmjs.com/package/lance-gg,5,39,null,null,214,last-month,2023-07-25T18:59:21.364Z,OK
https://github.com/lancedikson/bowser,npm,https://www.npmjs.com/package/bowser,968,182412,2108,951660059,30336992,last-month,2023-07-17T04:31:36.6Z,OK
https://github.com/landley/toybox,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lando/lando,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/langhuihui/jessibuca,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/laradock/laradock,go,https://pkg.go.dev/github.com/Laradock/laradock,0,0,null,null,null,null,2023-07-24T16:34:18.326Z,OK
https://github.com/Laravel-Lang/lang,packagist,https://packagist.org/packages/laravel-lang/lang#,31,866,1,6,2605826,total,2023-07-25T23:23:48.481Z,OK
https://github.com/laravel-zero/laravel-zero,packagist,https://packagist.org/packages/laravel-zero/laravel-zero#,1,1,null,null,30387,total,2023-07-22T18:43:10.21Z,OK
https://github.com/larssieboy18/rickroll-list,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LasseRafn/ui-avatars,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/latinxinai/AI-Educational-Resources,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lauthieb/code-notes,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lautiamkok/nuxt-express,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LawnchairLauncher/lawnchair,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Lax/Learn-iOS-Swift-by-Examples,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Lazer39/cl-collectif,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lazzarello/instiki-heroku,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lbragile/TabMerger,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lc-soft/LCUI,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/ldnclj/Coloured-Balls,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LeadBrowser/.github,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Leaflet/Leaflet,npm,https://www.npmjs.com/package/leaflet,2377,50451,345,83670261,3664132,last-month,2023-07-16T12:27:31.936Z,OK
https://github.com/leafsphp/leaf,packagist,https://packagist.org/packages/leafs/leaf#,7,17,null,null,10135,total,2023-07-08T13:23:45.999Z,OK
https://github.com/learn-awesome/learn,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/learnerBlock/BAT-users,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LeaVerou/awesomplete,npm,https://www.npmjs.com/package/awesomplete,56,674,28,438,68141,last-month,2023-07-18T07:11:06.265Z,OK
https://github.com/Ledgerback/Knowledge-Commons,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Legytma/schema_form,pub,https://pub.dev/packages/schema_form,0,1,null,null,null,null,2023-07-03T14:19:37.991Z,OK
https://github.com/lehcode/soakp,npm,https://www.npmjs.com/package/@lehcode/soakp,0,0,null,null,116,last-month,2023-07-23T23:26:28.449Z,OK
https://github.com/leifermendez/api-whatsapp-ts,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LemmyNet/lemmy,cargo,https://crates.io/crates/lemmy_api_common/,6,4,null,null,10864,total,2023-07-19T07:31:28.327Z,OK
https://github.com/lencx/ChatGPT,go,https://pkg.go.dev/github.com/lencx/chatgpt,0,0,null,null,null,null,2023-07-15T21:30:55.318Z,OK
https://github.com/lensterxyz/lenster,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/leoding86/webextension-pixiv-toolkit,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/leosac/access-control,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/less/less.js,npm,https://www.npmjs.com/package/less,35291,951165,1730,870208621,20381033,last-month,2023-07-18T18:51:44.868Z,OK
https://github.com/lesspass/lesspass,pypi,https://pypi.org/project/lesspass/,0,2,null,null,234,last-month,2023-07-22T18:26:17.02Z,OK
https://github.com/letheanVPN/blockchain-iz,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lets-blade/blade,maven,https://repo.maven.apache.org/maven2/com/bladejava/blade-mvc/,10,136,null,null,null,null,2023-07-22T18:26:51.33Z,OK
https://github.com/letsblockit/letsblockit,go,https://pkg.go.dev/github.com/letsblockit/letsblockit,0,0,null,null,null,null,2023-07-24T15:53:40.966Z,OK
https://github.com/lettercms/lettercms,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/Level/levelup,npm,https://www.npmjs.com/package/levelup,1223,77587,1576,552440638,2591413,last-month,2023-07-19T07:31:27.754Z,OK
https://github.com/lfortran/lfortran,conda,https://anaconda.org/conda-forge/lfortran,1,1,null,null,null,null,2023-07-24T00:22:46.218Z,OK
https://github.com/liady/ChatGPT-pdf,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LiberMall/tnt,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/libktx/ktx,maven,https://repo.maven.apache.org/maven2/io/github/libktx/ktx-app/,0,83,null,null,null,null,2023-07-23T21:23:02.761Z,OK
https://github.com/librebook/librebook,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LibreCAD/LibreCAD,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/libredirect/browser_extension,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LibreELEC/LibreELEC.tv,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/libremesh/lime-packages,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/libreops/libredns.gr,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LibrePCB/LibrePCB,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/librespeed/speedtest,go,https://pkg.go.dev/github.com/librespeed/speedtest,1,0,1,3681,null,null,2023-07-10T05:41:57.883Z,OK
https://github.com/libretime/libretime,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/libvips/libvips,homebrew,https://formulae.brew.sh/formula/vips,2,151,null,null,3371,last-month,2023-07-23T15:45:08.325Z,OK
https://github.com/Lidarr/Lidarr,alpine,https://pkgs.alpinelinux.org/package/edge/testing/x86_64/lidarr,0,0,null,null,null,null,2023-07-22T05:33:24.089Z,OK
https://github.com/likecoin/likecoin-chain,go,https://pkg.go.dev/github.com/likecoin/likecoin-chain/v2,0,1,null,null,null,null,2023-07-10T00:01:44.456Z,OK
https://github.com/lindylearn/unclutter,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/linearmouse/linearmouse,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LingHuo-net/dev-docs,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LinuxEuphony/vmware-host-modules-builder-cli,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/linuxserver/Heimdall,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/linuxtechmore/elegant-sddm-archlinux-theme,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/liriliri/eruda,npm,https://www.npmjs.com/package/eruda,89,416,3,45079,29329,last-month,2023-07-25T09:48:28.284Z,OK
https://github.com/lisniuse/reqman,npm,https://www.npmjs.com/package/reqman,0,2,null,null,19,last-month,2023-07-17T04:31:31.525Z,OK
https://github.com/LiteLDev/LiteLoaderBDS,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/litestar-org/litestar,pypi,https://pypi.org/project/starlite/,8,61,2,16,12585,last-month,2023-07-17T05:01:11.271Z,OK
https://github.com/LittleLightForDestiny/littlelight,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/liuyib/hexo-theme-stun,npm,https://www.npmjs.com/package/hexo-theme-stun,1,0,null,null,7,last-month,2023-07-01T16:48:18.588Z,OK
https://github.com/LiveGTech/gShell,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LiveHelperChat/livehelperchat,packagist,https://packagist.org/packages/remdex/livehelperchat#,0,4,null,null,358,total,2023-07-25T12:03:04.949Z,OK
https://github.com/LiveTL/LiveTL,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/LividaST/bot,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/llamaret/covidcuba.swlx.info,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/llvm/llvm-project,conda,https://anaconda.org/conda-forge/libcxx,79,810,null,null,null,null,2023-07-16T17:30:44.603Z,OK
https://github.com/lmaotrigine/heartbeat,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lmcq/firebase-firestorm,npm,https://www.npmjs.com/package/firebase-firestorm,3,2,null,null,31,last-month,2023-07-01T02:40:52.408Z,OK
https://github.com/ln2e/aowme-landing-page,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/localaization/pentagrom,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/localnative/localnative,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/localstack/localstack,maven,https://repo.maven.apache.org/maven2/cloud/localstack/localstack-utils/,20,125,null,null,null,null,2023-07-26T08:04:08.58Z,OK
https://github.com/locopoptech/locopoptech.github.io,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/logchimp/logchimp,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/logseq/logseq,null,null,null,null,null,null,null,null,null,No lookups
https://github.com/lokesh-coder/pretty-checkbox,npm,https://www.npmjs.com/package/pretty-checkbox,54,1265,6,106172,155850,last-month,2023-07-15T15:19:21.747Z,OK
